"cooc_method","Edge Betweenness Dir","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_score","name","pval","qval","selected","shared interaction","shared name","weight"
"correl_pearson|dist_bray","29.0","457.6825396825397","","copresence","378->310","2","0.0911271|0.9983377303613437","","378->310","0.0","0.0","false","","378->310","2.0"
"correl_pearson|dist_bray","29.0","315.71935286935275","","copresence","378->363","2","0.0911271|0.9983377303613461","","378->363","0.0","0.0","false","","378->363","2.0"
"correl_pearson|dist_bray","3.0","71.20289855072464","","copresence","378->370","2","0.08355134|0.9967085466972273","","378->370","0.0","0.0","false","","378->370","2.0"
"correl_pearson|dist_bray","1.0","70.0","","copresence","378->374","2","0.0911271|0.9971888255770244","","378->374","0.0","0.0","false","","378->374","2.0"
"correl_pearson|dist_bray","16.0","179.46468253968274","","copresence","378->254","2","0.9983377303613481|0.0911271","","378->254","0.0","0.0","false","","378->254","2.0"
"correl_pearson|dist_bray","5.0","244.9499999999997","","copresence","347->384","2","0.0|0.06451613","","347->384","0.0","0.0","false","","347->384","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->389","2","0.0|0.06451613","","347->389","0.0","0.0","false","","347->389","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->396","2","0.0|0.06451613","","347->396","0.0","0.0","false","","347->396","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->208","2","0.06451613|0.9979007887854422","","347->208","0.0","0.0","false","","347->208","2.0"
"correl_pearson|dist_bray","6.0","183.41666666666677","","copresence","347->219","2","0.06451613|0.9988332091945992","","347->219","0.0","0.0","false","","347->219","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->221","2","0.06451613|0.9988332091946016","","347->221","0.0","0.0","false","","347->221","2.0"
"correl_pearson|dist_bray","3.0","91.65454545454551","","copresence","347->234","2","0.06451613|0.9988332091945996","","347->234","0.0","0.0","false","","347->234","2.0"
"correl_pearson|dist_bray","2.0","77.45454545454554","","copresence","347->235","2","0.06451613|0.9988332091946006","","347->235","0.0","0.0","false","","347->235","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->254","2","0.06451613|0.9988332091946002","","347->254","0.0","0.0","false","","347->254","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->272","2","0.06451613|0.9988332091946023","","347->272","0.0","0.0","false","","347->272","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->281","2","0.06451613|0.9988332091946025","","347->281","0.0","0.0","false","","347->281","2.0"
"correl_pearson|dist_bray","2.0","85.20000000000012","","copresence","347->294","2","0.06451613|0.9986581419345912","","347->294","0.0","0.0","false","","347->294","2.0"
"correl_pearson|dist_bray","2.0","77.45454545454554","","copresence","347->297","2","0.06451613|0.9988332091946012","","347->297","0.0","0.0","false","","347->297","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->299","2","0.06451613|0.9986317287237686","","347->299","0.0","0.0","false","","347->299","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->408","2","0.0|0.06451613","","347->408","0.0","0.0","false","","347->408","2.0"
"correl_pearson|dist_bray","3.0","80.68181818181816","","copresence","347->424","2","0.0|0.06451613","","347->424","0.0","0.0","false","","347->424","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->427","2","0.0|0.06451613","","347->427","0.0","0.0","false","","347->427","2.0"
"correl_pearson|dist_bray","3.0","80.68181818181816","","copresence","347->430","2","0.0|0.06451613","","347->430","0.0","0.0","false","","347->430","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->432","2","0.0|0.06451613","","347->432","0.0","0.0","false","","347->432","2.0"
"correl_pearson|dist_bray","3.0","80.68181818181816","","copresence","347->433","2","0.0|0.06451613","","347->433","0.0","0.0","false","","347->433","2.0"
"correl_pearson|dist_bray","3.0","91.65454545454551","","copresence","347->437","2","0.0|0.06451613","","347->437","0.0","0.0","false","","347->437","2.0"
"correl_pearson|dist_bray","8.0","372.4272727272729","","copresence","347->449","2","0.0|0.09638554","","347->449","0.0","0.0","false","","347->449","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->455","2","0.0|0.06451613","","347->455","0.0","0.0","false","","347->455","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->456","2","0.0|0.06451613","","347->456","0.0","0.0","false","","347->456","2.0"
"correl_pearson|dist_bray","3.0","142.0","","copresence","347->463","2","0.0|0.06451613","","347->463","0.0","0.0","false","","347->463","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->468","2","0.0|0.08576998","","347->468","0.0","0.0","false","","347->468","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->469","2","0.0|0.06451613","","347->469","0.0","0.0","false","","347->469","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->474","2","0.0|0.06451613","","347->474","0.0","0.0","false","","347->474","2.0"
"correl_pearson|dist_bray","4.0","94.88181818181833","","copresence","347->476","2","0.0|0.06451613","","347->476","0.0","0.0","false","","347->476","2.0"
"correl_pearson|dist_bray","4.0","94.88181818181833","","copresence","347->480","2","0.0|0.06451613","","347->480","0.0","0.0","false","","347->480","2.0"
"correl_pearson|dist_bray","3.0","145.2272727272727","","copresence","347->482","2","0.0|0.08349146","","347->482","0.0","0.0","false","","347->482","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->483","2","0.0|0.06451613","","347->483","0.0","0.0","false","","347->483","2.0"
"correl_pearson|dist_bray","3.0","88.42727272727274","","copresence","347->487","2","0.0|0.06451613","","347->487","0.0","0.0","false","","347->487","2.0"
"correl_pearson|dist_bray","3.0","80.68181818181816","","copresence","347->491","2","0.0|0.06451613","","347->491","0.0","0.0","false","","347->491","2.0"
"correl_pearson|dist_bray","2.0","77.45454545454554","","copresence","347->495","2","0.0|0.06451613","","347->495","0.0","0.0","false","","347->495","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->497","2","0.0|0.06451613","","347->497","0.0","0.0","false","","347->497","2.0"
"correl_pearson|dist_bray","3.0","88.42727272727274","","copresence","347->498","2","0.0|0.06451613","","347->498","0.0","0.0","false","","347->498","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->191","2","0.06451613|0.998833209194599","","347->191","0.0","0.0","false","","347->191","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->302","2","0.06451613|0.9988332091946016","","347->302","0.0","0.0","false","","347->302","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->309","2","0.9988332091946035|0.06451613","","347->309","0.0","0.0","false","","347->309","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->310","2","0.06451613|0.9988332091945972","","347->310","0.0","0.0","false","","347->310","2.0"
"correl_pearson|dist_bray","6.0","183.41666666666677","","copresence","347->313","2","0.0845481|0.9968850284025204","","347->313","0.0","0.0","false","","347->313","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->315","2","0.06451613|0.998833209194602","","347->315","0.0","0.0","false","","347->315","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->322","2","0.06451613|0.9988332091946022","","347->322","0.0","0.0","false","","347->322","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->327","2","0.06451613|0.9973950080846792","","347->327","0.0","0.0","false","","347->327","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->332","2","0.998833209194598|0.06451613","","347->332","0.0","0.0","false","","347->332","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->334","2","0.9988332091946015|0.06451613","","347->334","0.0","0.0","false","","347->334","2.0"
"correl_pearson|dist_bray","13.0","623.616666666667","","copresence","347->337","2","0.08894879|0.9939039038126615","","347->337","0.0","0.0","false","","347->337","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->342","2","0.06451613|0.9988332091946014","","347->342","0.0","0.0","false","","347->342","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->350","2","0.0|0.06451613","","347->350","0.0","0.0","false","","347->350","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->351","2","0.0|0.06451613","","347->351","0.0","0.0","false","","347->351","2.0"
"correl_pearson|dist_bray","3.0","145.2272727272727","","copresence","347->362","2","0.0|0.06451613","","347->362","0.0","0.0","false","","347->362","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->363","2","0.0|0.06451613","","347->363","0.0","0.0","false","","347->363","2.0"
"correl_pearson|dist_bray","1.0","71.0","","copresence","347->370","2","0.0|0.06451613","","347->370","0.0","0.0","false","","347->370","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->374","2","0.0|0.02956989","","347->374","0.0","0.0","false","","347->374","2.0"
"correl_pearson|dist_bray","2.0","74.22727272727279","","copresence","347->378","2","0.0|0.0911271","","347->378","0.0","0.0","false","","347->378","2.0"
"correl_pearson|dist_bray","33.0","347.39712787212767","","copresence","374->403","2","0.0|0.04336735","","374->403","0.0","0.0","false","","374->403","2.0"
"correl_pearson|dist_bray","5.0","70.9692307692308","","copresence","374->408","2","0.0|0.04336735","","374->408","0.0","0.0","false","","374->408","2.0"
"correl_pearson|dist_bray","9.0","85.74523809523815","","copresence","374->469","2","0.0|0.04336735","","374->469","0.0","0.0","false","","374->469","2.0"
"correl_pearson|dist_bray","18.0","182.3329670329671","","copresence","374->474","2","0.0|0.04336735","","374->474","0.0","0.0","false","","374->474","2.0"
"correl_pearson|dist_bray","34.0","312.8529581529581","","copresence","374->482","2","0.0|0.08349146","","374->482","0.0","0.0","false","","374->482","2.0"
"correl_pearson|dist_bray","3.0","56.2028985507246","","copresence","374->370","2","0.9971133339300168|0.06313131","","374->370","0.0","0.0","false","","374->370","2.0"
"correl_pearson|dist_bray","196.0","1204.6868230698474","","copresence","449->384","2","0.08610277|0.9977409894063145","","449->384","0.0","0.0","false","","449->384","2.0"
"correl_pearson|dist_bray","4.0","73.85","","copresence","449->389","2","0.09638554|0.9958609685622244","","449->389","0.0","0.0","false","","449->389","2.0"
"correl_pearson|dist_bray","2.0","66.57142857142864","","copresence","449->208","2","0.9961953270137908|0.09638554","","449->208","0.0","0.0","false","","449->208","2.0"
"correl_pearson|dist_bray","701.0","5592.370886008082","","copresence","449->232","2","0.09638554|0.9971848184033264","","449->232","0.0","0.0","false","","449->232","2.0"
"correl_pearson|dist_bray","4.0","107.80000000000005","","copresence","449->254","2","0.09638554|0.9971848184033288","","449->254","0.0","0.0","false","","449->254","2.0"
"correl_pearson|dist_bray","12.0","275.03333333333336","","copresence","449->266","2","0.05578313|0.9968342342910516","","449->266","0.0","0.0","false","","449->266","2.0"
"correl_pearson|dist_bray","693.0","7944.0","","copresence","449->289","2","0.09534325|0.9921989480976838","","449->289","0.0","0.0","false","","449->289","2.0"
"correl_pearson|dist_bray","3.0","68.42857142857146","","copresence","449->294","2","0.9980367633925249|0.07971888","","449->294","0.0","0.0","false","","449->294","2.0"
"correl_pearson|dist_bray","6.0","88.80969030969038","","copresence","449->403","2","0.09638554|0.9971848184033271","","449->403","0.0","0.0","false","","449->403","2.0"
"correl_pearson|dist_bray","1.0","56.0","","copresence","449->408","2","0.9970750891466876|0.09638554","","449->408","0.0","0.0","false","","449->408","2.0"
"correl_pearson|dist_bray","4.0","97.41176470588249","","copresence","449->427","2","0.09638554|0.9971848184033283","","449->427","0.0","0.0","false","","449->427","2.0"
"correl_pearson|dist_bray","5.0","103.89999999999995","","copresence","449->432","2","0.9971848184033294|0.09638554","","449->432","0.0","0.0","false","","449->432","2.0"
"correl_pearson|dist_bray","9.0","303.0999999999999","","copresence","449->455","2","0.0|0.09638554","","449->455","0.0","0.0","false","","449->455","2.0"
"correl_pearson|dist_bray","10.0","275.2888888888886","","copresence","449->463","2","0.0|0.09638554","","449->463","0.0","0.0","false","","449->463","2.0"
"correl_pearson|dist_bray","1.0","56.0","","copresence","449->468","2","0.0|0.09638554","","449->468","0.0","0.0","false","","449->468","2.0"
"correl_pearson|dist_bray","1.0","56.0","","copresence","449->469","2","0.0|0.09638554","","449->469","0.0","0.0","false","","449->469","2.0"
"correl_pearson|dist_bray","3.0","71.15384615384626","","copresence","449->474","2","0.0|0.09638554","","449->474","0.0","0.0","false","","449->474","2.0"
"correl_pearson|dist_bray","4.0","155.16666666666666","","copresence","449->482","2","0.0|0.09638554","","449->482","0.0","0.0","false","","449->482","2.0"
"correl_pearson|dist_bray","4.0","95.33333333333323","","copresence","449->483","2","0.0|0.09638554","","449->483","0.0","0.0","false","","449->483","2.0"
"correl_pearson|dist_bray","3.0","87.91666666666663","","copresence","449->487","2","0.0|0.08624355","","449->487","0.0","0.0","false","","449->487","2.0"
"correl_pearson|dist_bray","6.0","168.86666666666653","","copresence","449->497","2","0.0|0.09638554","","449->497","0.0","0.0","false","","449->497","2.0"
"correl_pearson|dist_bray","4.0","87.6060606060606","","copresence","449->498","2","0.0|0.0735284","","449->498","0.0","0.0","false","","449->498","2.0"
"correl_pearson|dist_bray","5.0","98.22222222222233","","copresence","449->322","2","0.9971848184033308|0.09638554","","449->322","0.0","0.0","false","","449->322","2.0"
"correl_pearson|dist_bray","4.0","74.18888888888887","","copresence","449->327","2","0.09638554|0.9956961193004022","","449->327","0.0","0.0","false","","449->327","2.0"
"correl_pearson|dist_bray","5.0","79.81249999999991","","copresence","449->350","2","0.9968994166902928|0.09638554","","449->350","0.0","0.0","false","","449->350","2.0"
"correl_pearson|dist_bray","8.0","158.35597326649966","","copresence","449->351","2","0.9971848184033292|0.09638554","","449->351","0.0","0.0","false","","449->351","2.0"
"correl_pearson|dist_bray","2.0","56.33333333333334","","copresence","449->370","2","0.9952174339742226|0.09638554","","449->370","0.0","0.0","false","","449->370","2.0"
"correl_pearson|dist_bray","2.0","70.80000000000008","","copresence","449->374","2","0.09638554|0.9960293789780055","","449->374","0.0","0.0","false","","449->374","2.0"
"correl_pearson|dist_bray","2.0","70.66666666666669","","copresence","334->208","2","0.9991737042503083|0.05429864","","334->208","0.0","0.0","false","","334->208","2.0"
"correl_pearson|dist_bray","3.0","65.16666666666664","","copresence","334->254","2","0.0|0.9999999999999993","","334->254","0.0","0.0","false","","334->254","2.0"
"correl_pearson|dist_bray","2.0","59.625","","copresence","334->408","2","0.0|0.01207729","","334->408","0.0","0.0","false","","334->408","2.0"
"correl_pearson|dist_bray","22.0","675.5583333333335","","copresence","334->468","2","0.0|0.08576998","","334->468","0.0","0.0","false","","334->468","2.0"
"correl_pearson|dist_bray","4.0","69.52499999999998","","copresence","334->469","2","0.0|0.00634249","","334->469","0.0","0.0","false","","334->469","2.0"
"correl_pearson|dist_bray","12.0","179.02738095238092","","copresence","334->482","2","0.0|0.08349146","","334->482","0.0","0.0","false","","334->482","2.0"
"correl_pearson|dist_bray","5.0","65.87914862914856","","copresence","334->483","2","0.0","","334->483","0.0","0.0","false","","334->483","2.0"
"correl_pearson|dist_bray","11.0","180.13769841269837","","copresence","334->487","2","0.0|0.01014199","","334->487","0.0","0.0","false","","334->487","2.0"
"correl_pearson|dist_bray","8.0","114.5595238095239","","copresence","334->497","2","0.0","","334->497","0.0","0.0","false","","334->497","2.0"
"correl_pearson|dist_bray","12.0","136.5288324608803","","copresence","334->498","2","0.0|0.04952381","","334->498","0.0","0.0","false","","334->498","2.0"
"correl_pearson|dist_bray","5.0","125.43333333333317","","copresence","334->327","2","0.04927536|0.998656835763465","","334->327","0.0","0.0","false","","334->327","2.0"
"correl_pearson|dist_bray","2.0","53.33333333333334","","copresence","334->370","2","0.0|0.06313131","","334->370","0.0","0.0","false","","334->370","2.0"
"correl_pearson|dist_bray","3.0","70.22500000000007","","copresence","334->374","2","0.0|0.04336735","","334->374","0.0","0.0","false","","334->374","2.0"
"correl_pearson|dist_bray","102.0","2141.0544085512674","","copresence","334->384","2","0.0|0.01028278","","334->384","0.0","0.0","false","","334->384","2.0"
"correl_pearson|dist_bray","1.0","53.0","","copresence","334->389","2","0.0|0.04645477","","334->389","0.0","0.0","false","","334->389","2.0"
"correl_pearson|dist_bray","19.0","122.85300686155963","","copresence","244->350","2","0.0|0.09594096","","244->350","0.0","0.0","false","","244->350","2.0"
"correl_pearson|dist_bray","20.0","125.39648012805905","","copresence","244->351","2","0.0|0.09594096","","244->351","0.0","0.0","false","","244->351","2.0"
"correl_pearson|dist_bray","3.0","92.33333333333337","","copresence","244->363","2","0.0|0.09594096","","244->363","0.0","0.0","false","","244->363","2.0"
"correl_pearson|dist_bray","2.0","54.33333333333334","","copresence","244->370","2","0.0|0.09594096","","244->370","0.0","0.0","false","","244->370","2.0"
"correl_pearson|dist_bray","2.0","68.80000000000007","","copresence","244->374","2","0.0|0.09594096","","244->374","0.0","0.0","false","","244->374","2.0"
"correl_pearson|dist_bray","5.0","96.38095238095238","","copresence","244->378","2","0.0|0.06236782","","244->378","0.0","0.0","false","","244->378","2.0"
"correl_pearson|dist_bray","18.0","116.89050686155963","","copresence","244->389","2","0.0|0.04948619","","244->389","0.0","0.0","false","","244->389","2.0"
"correl_pearson|dist_bray","26.0","343.40454194927884","","copresence","244->396","2","0.0|0.09594096","","244->396","0.0","0.0","false","","244->396","2.0"
"correl_pearson|dist_bray","2.0","64.57142857142864","","copresence","244->208","2","0.9934030601871601|0.09594096","","244->208","0.0","0.0","false","","244->208","2.0"
"correl_pearson|dist_bray","2.0","72.5","","copresence","244->221","2","0.9943889327720788|0.09594096","","244->221","0.0","0.0","false","","244->221","2.0"
"correl_pearson|dist_bray","9.0","197.11904761904768","","copresence","244->234","2","0.9943889327720764|0.09594096","","244->234","0.0","0.0","false","","244->234","2.0"
"correl_pearson|dist_bray","4.0","87.6428571428572","","copresence","244->235","2","0.9943889327720767|0.09594096","","244->235","0.0","0.0","false","","244->235","2.0"
"correl_pearson|dist_bray","4.0","82.19999999999997","","copresence","244->254","2","0.0|0.09594096","","244->254","0.0","0.0","false","","244->254","2.0"
"correl_pearson|dist_bray","4.0","79.92857142857147","","copresence","244->294","2","0.0|0.09594096","","244->294","0.0","0.0","false","","244->294","2.0"
"correl_pearson|dist_bray","5.0","126.04761904761898","","copresence","244->297","2","0.0|0.09594096","","244->297","0.0","0.0","false","","244->297","2.0"
"correl_pearson|dist_bray","3.0","71.27619047619048","","copresence","244->299","2","0.0|0.09594096","","244->299","0.0","0.0","false","","244->299","2.0"
"correl_pearson|dist_bray","3.0","73.42857142857143","","copresence","244->403","2","0.0|0.09594096","","244->403","0.0","0.0","false","","244->403","2.0"
"correl_pearson|dist_bray","2.0","58.769230769230845","","copresence","244->408","2","0.0|0.09594096","","244->408","0.0","0.0","false","","244->408","2.0"
"correl_pearson|dist_bray","6.0","169.21428571428555","","copresence","244->424","2","0.0|0.09594096","","244->424","0.0","0.0","false","","244->424","2.0"
"correl_pearson|dist_bray","4.0","88.27843137254914","","copresence","244->427","2","0.0|0.09594096","","244->427","0.0","0.0","false","","244->427","2.0"
"correl_pearson|dist_bray","6.0","127.73928571428586","","copresence","244->430","2","0.0|0.09594096","","244->430","0.0","0.0","false","","244->430","2.0"
"correl_pearson|dist_bray","5.0","94.17857142857133","","copresence","244->432","2","0.0|0.09594096","","244->432","0.0","0.0","false","","244->432","2.0"
"correl_pearson|dist_bray","60.0","749.012957218221","","copresence","244->449","2","0.0|0.09638554","","244->449","0.0","0.0","false","","244->449","2.0"
"correl_pearson|dist_bray","20.0","192.1405068615595","","copresence","244->455","2","0.0|0.09594096","","244->455","0.0","0.0","false","","244->455","2.0"
"correl_pearson|dist_bray","21.0","159.1478661689188","","copresence","244->456","2","0.0|0.09594096","","244->456","0.0","0.0","false","","244->456","2.0"
"correl_pearson|dist_bray","36.0","399.9153074995183","","copresence","244->463","2","0.0|0.09594096","","244->463","0.0","0.0","false","","244->463","2.0"
"correl_pearson|dist_bray","2.0","62.857142857142925","","copresence","244->468","2","0.0|0.09594096","","244->468","0.0","0.0","false","","244->468","2.0"
"correl_pearson|dist_bray","3.0","60.69166666666671","","copresence","244->469","2","0.0|0.09594096","","244->469","0.0","0.0","false","","244->469","2.0"
"correl_pearson|dist_bray","2.0","60.20000000000005","","copresence","244->474","2","0.0|0.09594096","","244->474","0.0","0.0","false","","244->474","2.0"
"correl_pearson|dist_bray","10.0","240.28571428571414","","copresence","244->480","2","0.0|0.09594096","","244->480","0.0","0.0","false","","244->480","2.0"
"correl_pearson|dist_bray","8.0","144.7603174603175","","copresence","244->482","2","0.0|0.0124495","","244->482","0.0","0.0","false","","244->482","2.0"
"correl_pearson|dist_bray","4.0","88.11111111111121","","copresence","244->483","2","0.0|0.09594096","","244->483","0.0","0.0","false","","244->483","2.0"
"correl_pearson|dist_bray","6.0","116.17380952380947","","copresence","244->487","2","0.0|0.09594096","","244->487","0.0","0.0","false","","244->487","2.0"
"correl_pearson|dist_bray","5.0","129.54761904761898","","copresence","244->491","2","0.0|0.09594096","","244->491","0.0","0.0","false","","244->491","2.0"
"correl_pearson|dist_bray","20.0","174.53217352822625","","copresence","244->497","2","0.0|0.09594096","","244->497","0.0","0.0","false","","244->497","2.0"
"correl_pearson|dist_bray","22.0","156.92963625068893","","copresence","244->498","2","0.0|0.08832191","","244->498","0.0","0.0","false","","244->498","2.0"
"correl_pearson|dist_bray","423.0","2703.2936507936492","","copresence","244->307","2","0.0|0.07832178","","244->307","0.0","0.0","false","","244->307","2.0"
"correl_pearson|dist_bray","2.0","78.66666666666666","","copresence","244->310","2","0.0|0.09594096","","244->310","0.0","0.0","false","","244->310","2.0"
"correl_pearson|dist_bray","5.0","102.91666666666666","","copresence","244->315","2","0.0|0.09594096","","244->315","0.0","0.0","false","","244->315","2.0"
"correl_pearson|dist_bray","4.0","86.05555555555561","","copresence","244->322","2","0.0|0.09594096","","244->322","0.0","0.0","false","","244->322","2.0"
"correl_pearson|dist_bray","18.0","117.22939575044825","","copresence","244->327","2","0.0|0.09594096","","244->327","0.0","0.0","false","","244->327","2.0"
"correl_pearson|dist_bray","20.0","230.62384019489252","","copresence","244->334","2","0.0|0.09594096","","244->334","0.0","0.0","false","","244->334","2.0"
"correl_pearson|dist_bray","5.0","76.9692307692308","","copresence","221->408","2","0.0|0.01207729","","221->408","0.0","0.0","false","","221->408","2.0"
"correl_pearson|dist_bray","10.0","109.95859010270766","","copresence","221->427","2","0.0","","221->427","0.0","0.0","false","","221->427","2.0"
"correl_pearson|dist_bray","314.0","2650.8036249071743","","copresence","221->430","2","0.0","","221->430","0.0","0.0","false","","221->430","2.0"
"correl_pearson|dist_bray","122.0","835.6191530138901","","copresence","221->468","2","0.0|0.08576998","","221->468","0.0","0.0","false","","221->468","2.0"
"correl_pearson|dist_bray","7.0","80.4166666666667","","copresence","221->469","2","0.0|0.00634249","","221->469","0.0","0.0","false","","221->469","2.0"
"correl_pearson|dist_bray","24.0","194.03629148629142","","copresence","221->482","2","0.0|0.08349146","","221->482","0.0","0.0","false","","221->482","2.0"
"correl_pearson|dist_bray","20.0","242.4642857142858","","copresence","221->487","2","0.0|0.01014199","","221->487","0.0","0.0","false","","221->487","2.0"
"correl_pearson|dist_bray","9.0","145.2269841269841","","copresence","221->322","2","0.0","","221->322","0.0","0.0","false","","221->322","2.0"
"correl_pearson|dist_bray","24.0","241.69157509157512","","copresence","221->363","2","0.0","","221->363","0.0","0.0","false","","221->363","2.0"
"correl_pearson|dist_bray","3.0","63.83333333333334","","copresence","221->370","2","0.0|0.06313131","","221->370","0.0","0.0","false","","221->370","2.0"
"correl_pearson|dist_bray","4.0","83.09999999999991","","copresence","221->374","2","0.0|0.04336735","","221->374","0.0","0.0","false","","221->374","2.0"
"correl_pearson|dist_bray","45.0","571.3479344729349","","copresence","300->235","2","0.0|0.9999999999999998","","300->235","0.0","0.0","false","","300->235","2.0"
"correl_pearson|dist_bray","73.0","1249.5146011396007","","copresence","300->244","2","0.9943889327720766|0.09594096","","300->244","0.0","0.0","false","","300->244","2.0"
"correl_pearson|dist_bray","31.0","470.3864404601254","","copresence","300->281","2","0.0|0.9999999999999961","","300->281","0.0","0.0","false","","300->281","2.0"
"correl_pearson|dist_bray","20.0","196.19555352055335","","copresence","300->294","2","0.9998563654080509|0.01666667","","300->294","0.0","0.0","false","","300->294","2.0"
"correl_pearson|dist_bray","19.0","193.1820614570616","","copresence","300->299","2","0.9998418447003548|0.0228013","","300->299","0.0","0.0","false","","300->299","2.0"
"correl_pearson|dist_bray","8.0","174.18470695970709","","copresence","300->310","2","0.0","","300->310","0.0","0.0","false","","300->310","2.0"
"correl_pearson|dist_bray","19.0","298.4533577533582","","copresence","300->315","2","0.0","","300->315","0.0","0.0","false","","300->315","2.0"
"correl_pearson|dist_bray","19.0","182.67809320309317","","copresence","300->327","2","0.0|0.04927536","","300->327","0.0","0.0","false","","300->327","2.0"
"correl_pearson|dist_bray","37.0","338.97273606023595","","copresence","300->350","2","0.0|0.025","","300->350","0.0","0.0","false","","300->350","2.0"
"correl_pearson|dist_bray","16.0","185.53287599340237","","copresence","300->351","2","0.0","","300->351","0.0","0.0","false","","300->351","2.0"
"correl_pearson|dist_bray","15.0","288.595238095238","","copresence","300->362","2","0.0|0.01358696","","300->362","0.0","0.0","false","","300->362","2.0"
"correl_pearson|dist_bray","4.0","114.10714285714279","","copresence","300->363","2","0.0","","300->363","0.0","0.0","false","","300->363","2.0"
"correl_pearson|dist_bray","1.0","62.0","","copresence","300->370","2","0.0|0.06313131","","300->370","0.0","0.0","false","","300->370","2.0"
"correl_pearson|dist_bray","12.0","144.24502442002424","","copresence","300->374","2","0.0|0.04336735","","300->374","0.0","0.0","false","","300->374","2.0"
"correl_pearson|dist_bray","33.0","360.45811965811936","","copresence","300->378","2","0.0|0.0911271","","300->378","0.0","0.0","false","","300->378","2.0"
"correl_pearson|dist_bray","45.0","976.6328094844232","","copresence","300->384","2","0.0|0.01028278","","300->384","0.0","0.0","false","","300->384","2.0"
"correl_pearson|dist_bray","6.0","116.85000000000008","","copresence","300->389","2","0.0|0.04645477","","300->389","0.0","0.0","false","","300->389","2.0"
"correl_pearson|dist_bray","7.0","104.17420634920646","","copresence","300->208","2","0.999173704250302|0.05429864","","300->208","0.0","0.0","false","","300->208","2.0"
"correl_pearson|dist_bray","18.0","230.22716727716755","","copresence","300->221","2","0.0|0.999999999999998","","300->221","0.0","0.0","false","","300->221","2.0"
